video_id,titulo_video,autor,texto,likes,fecha,respuestas,sentimiento,sentimiento_score,sentimiento_es
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@prof.humbertohdz.mtz.2249,Muchas gracias por pensar en el futuro de todos los que vivimos en NL.<br>De verdad que le pido a Dios que un día Samuel García sea Presidente de México para llevar todos estos beneficios a todo el país.,4,2026-06-07T04:25:10Z,0,POS,0.9067,Positivo
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@marugutierrez8879,Al rato va a estar igual de descuidado como el santa Lucia,3,2026-06-07T06:47:07Z,1,NEG,0.8766,Negativo
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@Bullgatorr,"Ese trabajo le correspondía a Femsa, que se comprometió a hacer un parque lineal a cambio del despojo que hizo en La Pastora para construir un estadio de fútbol adentro de una reserva ecológica protegida, ¿ya nadie lo recuerda? Da lo mismo, tus impuestos sirven para ahorrarle dinero a los que gastan DECENAS DE MILLONES DE DÓLARES en futbolistas españoles y argentinos, pero que no pueden comprar un terreno en 1,140 km2 del área metropolitana de Monterrey 🐀",2,2026-06-07T10:34:44Z,3,NEG,0.9593,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@blanca43100,SAMUEL ES UNA PORQUERÍA TIENE A MONTERREY HECHO UNA PORQUERÍA,11,2026-06-07T02:24:36Z,0,NEG,0.9825,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@Toledito68,El gobierno en Jalisco son unos payasos bien rateros!!,6,2026-06-07T02:31:19Z,0,NEG,0.9694,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@catalinamreno7631,Se debe pedir a los legisladores un color  ajeno  a los partidos politicos para las instituciones gubernamentales,5,2026-06-07T02:13:01Z,1,NEU,0.6657,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@cheonsarang7332,"Gracias por la entrevista amigo Alex y me agrada verte con Ponchito, los quiero mucho, cuidense mucho y un fuerte abrazo para los 2, me alegro verlos a los 2 juntos ❤🎉😊😊😊, saludos y sigan disfrutando su fin de semana 🎉😊",6,2026-06-07T01:46:06Z,0,POS,0.982,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@etnahernandez3185,Gracias por su Amabilidad Dios le Guarde y Super Bendiga hoy y siempre Saludos cordiales  Alejandro,1,2026-06-07T03:40:47Z,0,POS,0.9275,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@linagp8527,"Ya vi el video! Muy bueno y lo compartí, para que nos enteremos del verdadero negocio.",0,2026-06-07T15:33:55Z,0,POS,0.9506,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@carlosbanda1798,Sr Helguera excelente trabajo periodístico...saludos a la comunidad,0,2026-06-07T06:07:49Z,0,POS,0.9302,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@GregorioZamora-os5yg,Quedo agradablemente informado,1,2026-06-07T05:13:24Z,0,POS,0.8831,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@patriciacelisdelacruz7856,"Gracias Doctor, ayuda mucho sus recomendaciones nunca se sabe cuando la necesitamos. Saludos desde Iztapalapa CDMX,  tengo 71 años y mi esposo 76 , gracias. MÉXICO.",1,2026-06-07T03:34:58Z,0,POS,0.8491,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@LucyMena-n4g,🎉 te escucho desde California,1,2026-06-07T03:39:55Z,0,NEU,0.5821,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@laurasanchez4378,Execelente información!,2,2026-06-07T05:35:39Z,0,POS,0.9535,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@martinhdez721,Buena información amigo,0,2026-06-07T06:12:04Z,0,POS,0.8166,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@sergiocamarillomiron6960,Color de la corrupcion,5,2026-06-07T02:23:07Z,0,NEG,0.6654,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@magdalenabarrios2256,Saludos  álex,1,2026-06-07T03:29:04Z,0,NEU,0.4802,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@gloriaespindolaf8433,Los municipios de Nuevo León están llenos de baches y cuando llueve se inhundan las calles,4,2026-06-07T03:15:59Z,1,NEG,0.9805,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@AguilaM-t4j,lo ke yama la atención lo hinorantes ke Permiten ke la FIFA ke No Pagará Ni siquiera alas personas ke serbiran en el Mundial se Meta de Metiche en cosas ke solo le incumben a Mexico 🇲🇽 Samuel García a hecho loke Ningún Gobierno Criminal del PRI y PAN an hecho.👀,2,2026-06-07T03:10:07Z,0,NEG,0.9817,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@myriamvilchis8257,Y ya terminaron de investigarlo...?que sucedio con los desvios a su despacho de samuel g.😊,4,2026-06-07T02:54:43Z,1,NEG,0.551,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@mariaelenalopezmoyao4393,Lo van a sancionar ?<br>Y con que creen que va pagar ?<br>Pues con los impuestos de los ciudadanos de Nuevo León 🤷,2,2026-06-07T03:20:16Z,0,NEG,0.7334,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@joseantoniosancheosuna3429,Saludos tijuana b.c,2,2026-06-07T02:59:46Z,0,POS,0.5227,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@lootbag1,"Ya se nos hace normal que hay tantas balaceras por todos lados hay tanta infelicidad y pobreza y desesperación también hay muchos suicidios.,",3,2026-06-07T02:37:03Z,0,NEG,0.9782,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@eduardohernandezhernandez8892,Alejandro si vieras como está la ciudad de Monterrey sucia llena de baches las colonias humildes les cortaron el agua y las dejan hasta una semana sin agua o sin luz disque porque no hay transformadores un montón de sanjas de reparaciones de agua y drenaje y no tapan las zanjas porque no hay dinero y solo están arreglando las zonas donde creen va a ver turismo y no se vale es una ciudad muy sucia.,5,2026-06-07T02:27:54Z,1,NEG,0.985,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@anacerda6196,"No solo está pintando de naranja, según ha ido a EEUU con la FIFA, a Europa y a Asia según a promover al estado para el mundial, purp mucho dinero se ha gastado, puso mallas, toldos, bardas para esconder la ineptitud del gobierno de Samuel porque lo está haciendo en lugares de mucha pobreza, en lugar de haber invertido en pavimentar, poner luminarias, limpiar de tanta basura por falta de limpieza municipal, quiere tapar todo lo que no ha hecho",2,2026-06-07T04:17:02Z,0,NEG,0.978,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@concepcionperezmalagon9033,"Exijan ciudadanos de Monterrey, no basta con quejarse manifieste se en las calles y reclamen a su gobernador en que ha gastado el dinero del pueblo, se supone que somos un pueblo conciente y politizado que ya no está ignorante del mal gobierno de un político",3,2026-06-07T03:13:04Z,1,NEG,0.9536,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@javyakos,Los gringos acaban de perder la guerra con Irán. Victoria para la Humanidad. Los Patriotas Mexican@s somos UNO con La Presidenta CLAUDIA,1,2026-06-07T03:42:26Z,0,POS,0.7874,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@lootbag1,Por qué la La clara Brugada pintó por todos lados de ese horrible color creo que como gobiernos deben tener cuidado de cómo usar el dinero de los mexicanos es como si el gobierno decidiera pintas toda nuestras casas de un horrible color,2,2026-06-07T02:21:40Z,0,NEG,0.9829,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@leticiarodriguez6762,Si va a estar en un mes todo mal también hay que ver a la gente cómo trata todos los inmuebles.,2,2026-06-07T02:04:12Z,0,NEG,0.8302,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@franciscotremillo4484,son los mejores poncho y manuel  perero alejado mejores😮😮😮,2,2026-06-07T03:20:17Z,0,POS,0.9464,Positivo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@otiliacruz7911,Hola Alejando usted no le haga el caldo gordo a los gringos porque el movimiento nueva regeneración es El Fuerte en el poder y ah toda costa lo quieren bajar diciendo narcos los gobernadores y narco la presidenta y narcos todo el pueblo de Mexico,2,2026-06-07T02:56:53Z,0,NEG,0.9267,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@gilbertosanchez4877,"Saludos desde Saltillo,y en cuanto que si ay quien le cree a alito Saltillo jajaja",0,2026-06-07T03:35:49Z,0,NEU,0.7174,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@guadaluperodriguezvelazque6203,Las placas de automóvil también les  pintaron naranja en Nuevo León  acaban de cancelarlas,0,2026-06-07T14:48:11Z,0,NEG,0.9026,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@myriamalvarado301,"💜 morado, no es igual que guinda!?",0,2026-06-07T07:19:11Z,0,NEU,0.7865,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@PollitoRico-q1h,"<a href=""http://www.youtube.com/results?search_query=%23monterrey"">#Monterrey</a>",0,2026-06-07T10:18:25Z,0,NEU,0.5975,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@DIOMEXICODBL,"Hoy hizo campaña el pan , en N. L. 😂😂😂handan desesperados.",1,2026-06-07T03:26:33Z,0,NEG,0.9648,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@angelinajeronimo4947,❤,1,2026-06-07T05:05:46Z,0,NEU,0.0,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@miguelinaguevaragonzalez2368,Sra. mamá de Poncho por favor no lo regañe.,0,2026-06-07T04:52:51Z,0,NEG,0.5299,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@AntonioSanchez-km1gz,Mira está mal lo que acen en Guadalajara agua potable apestosa y el mundial y con eses fecales agua café con mal olor pero nadie lo dice es delicado para nuestros visitantes y nosotros los propios ciudadanos es sumamente muy delicado ayuda por favor,2,2026-06-07T02:56:44Z,0,NEG,0.9828,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@MaribelMarquez-w3l,"En el zócalo de la CDMX, la tal güera pidiendo identificación para poder accesar al mismo en que momento prohibirnos y andar con libertad, entre otras cosas como imponer el color 🟣 y mal utilizar el símbolo del ajolote para beneficio sólo de ella y no de la preservación del mismo!",0,2026-06-07T13:29:10Z,0,NEG,0.9661,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@magdalenabarrios2256,Iztacalco,1,2026-06-07T03:30:22Z,0,NEU,0.485,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@antoniosandoval-il6qv,Esa es la orilla del paseo santa Lucia,0,2026-06-07T13:27:52Z,0,NEU,0.8045,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@Lux97503,Lo dijiste :CHINAAA,0,2026-06-07T02:28:22Z,0,NEU,0.4551,Neutral
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@AntonioCampos-g7m,NI UN VOTO EN NINGÚN ESTADO NI PARA EL PRI NI PARA EL PAN NI MOVIMIENTO NARCOCIUDADANO 🤢🤮💩 POR CORRUPTOS Y VENDEPATRIAS 😡,0,2026-06-07T07:12:45Z,0,NEG,0.9359,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@HTRI6666,pero cómo puesun!! si el bocachancla de samuel es lo mááááááximo!! entiéndase la ironía. Entonces nadie protestó por usar recursos públicos para hacer campaña y los neoleoneses incluída la oposición están dormidos? con razón les roban descaradamente!,1,2026-06-07T03:11:08Z,0,NEG,0.9076,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@CesarSalinasGarza,"El caso de Guadalajara, pues el pex es ma de seguridad  y comunitario, pues hay fallas con el agua potable y mal estado del transporte publico, las chivas por tener tanto juego internacional, pues su estadio estaba casi casi preparado...en si para Morena no es algo muy importante que digamos pues no esta de sobra vender la imagen del pais, para MC  lo importante es quedar bien y  encubrir sus fechorias, pues se les fue de las manos el presupuesto , espeansados a recibir apoyo federal...pero sus transas lo frenaron",0,2026-06-07T11:20:17Z,0,NEG,0.98,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@brendalorenamorenomartinez1343,tiene nuevo león en malas condiciones no termino el metro y aguas negras  por las calles y  de todo se queja de hadya rl dinero en tonterías,1,2026-06-07T05:53:25Z,0,NEG,0.9804,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@javyakos,Ahora que el narco imperio del norte va a ser mas infeliz con Latinoamerica. VIVA MÉXICO CABRONES,0,2026-06-07T04:14:12Z,0,NEG,0.9366,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@CesarSalinasGarza,"Alex...hay que tener algo en mente cuando hablemos del mundial de Futbol<br>EPN fue quien lo firmo y fue el unico presidente que acepto las condiciones de la FIFA sin hacer cambios...entonces, para la 4T no era una prioridad, pues con la condiciones de la FIFA no era para nada algo bueno para Mexico...entonces por primera ocasion enla historia, la presidenta logro cambiar un contrato con FIFA basado en standares internacionales, sinpenalizacion, reduciendo la exencion de impuestos a la FIFA de 2 años a 1 años entre otras cosas...pero en lo referenta a la infraestrutura deportiva el gobierno no tiene nada de interaccion, eso se hace entre los dueños delos estadios y la FIFA...el gobierno soleo tiene la obligacion de proveer un ambiente favorable y seguro para losequipos y aficionados....",0,2026-06-07T11:10:30Z,0,NEG,0.8116,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@bat0503,Con eso van a justificar sus fraudes electorales,0,2026-06-07T16:21:20Z,0,NEG,0.7539,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@DIOMEXICODBL,"Samuel nunca será presidente 😂😂,de hecho si se hace justicia estará encerrado por r4t 4.",1,2026-06-07T03:30:30Z,0,NEG,0.8916,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@juanlara4012,"Pues mire señor Alejadro yo creo estos imbéciles gobernadores hacen todo esto de obras mal y a medias para justificar gastos y los justifican como si metieran productos, materiales de primera y no es asi ahora otra ver que compañías constructoras hacen esos trabajos porque muy seguramente Samuelito se esta auto contratando eso se les da muy bien a estos rateros con un sobre nombre gobernadores pero son unas verdaderas lacras  unos auténticos bandidos la gran mayoría de políticos y de todos los partidos o colores la mayoría son igual  oygan yo tengo una pregunta que político no a estado en el PRI ,O EN EL,   PAN Y MIENTRAS  AYAN ESTADO EN ESOS PARTIDOS SON IGUAL DE 🐀",0,2026-06-07T13:28:07Z,0,NEG,0.9715,Negativo
1s6A-Mr1J0I,#ENVIVO SAMUEL GARCÍA sancionado por la FIFA - AMLO REGRESA,@JoseLuisOliveros-d3q,A Samuel García se le reviro un movimiento que el creía iba a afectar a la presidenta y al país. El tener las canchas en mal estado. Claro después de las lluvias no se pueden tener al 100.,0,2026-06-07T13:14:21Z,0,NEG,0.9819,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@3spilantro757,Recuerden que Samamuel es solo un ayudante de &quot;recoge bolas de golf&quot;😂😂😂😂🎉,53,2026-06-05T18:33:25Z,0,NEU,0.651,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@FcoMata-cj7uv,"Los llamados empresarios,no son tan empresarios sin el apoyo del gobierno.",77,2026-06-05T18:27:15Z,2,NEG,0.5548,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@claudiaflores6134,Quiere ser presidente y no puede ni con el Estado que &quot;gobierna&quot; 😂,187,2026-06-05T18:26:20Z,15,NEG,0.9783,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@angelmoralesarias6931,Y hasta ahora se dan cuenta raza nembee acá el Samuelito tiene un desmadre,39,2026-06-05T18:50:42Z,1,NEG,0.9375,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@enriqueavilaojeda8452,"ESTÉ ES UN EJEMPLO MÁS DE LO INÚTIL Y CORRUPTO DEL SAMMY GARCÍA, TANTO TIEMPO Y VIAJES A JAPÓN PARA EXHIBIR SU INCAPACIDAD..<br>¡¡NO ES LO MISMO GOBERNAR QUE HACER TIK TOK!!",48,2026-06-05T19:30:18Z,1,NEG,0.9768,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@franciscocastillo8842,El anda turistiando😂,38,2026-06-05T18:19:11Z,0,NEU,0.8186,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@rodolfosanchezzamora4670,Los de Monterrey que se creen gringos,92,2026-06-05T18:47:58Z,6,NEG,0.8878,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@AlbertoVarillasMartinez,"Tanto tiempo que hubo para entregar todo bien, que irresponsables",101,2026-06-05T18:06:45Z,5,NEG,0.9705,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@RifulxDauf,Al chile que bueno ojalá y les digan más cosas,18,2026-06-05T19:03:50Z,0,POS,0.8917,Positivo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@TrolldePC,Samuel la carcel te espera.,56,2026-06-05T18:25:11Z,1,NEG,0.5542,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@GabrielHernandez-hg5cy,Ese Samuel solo está viendo que robarse...,17,2026-06-05T19:50:23Z,0,NEG,0.7151,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@marinamontes2301,Jajajaja 🤣😂 todo el presupuesto se lo llevó Samuel los hijos salen caros,29,2026-06-05T18:23:03Z,0,NEG,0.901,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@chio5201,Lo malo es que también es Mexico😮 y queda mal el país no el gobernador y su partido politico.,6,2026-06-05T21:29:40Z,0,NEG,0.9832,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@jesussolis2362,Y así quiere ser presidente.sapo,10,2026-06-05T18:14:15Z,0,NEG,0.9007,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@josuejaramillo4054,"Yo soy de Guadalupe Nuevo León, vivo a 5 minutos del estadio de rayados, y es un mugrero, el parque del agua que colinda con el estadio, las avenidas Pablo Livas y Eloy Cavazos, Av. Las Torres, las instalaciones de la línea 1 del metro y la instalación del monorriel que abarca toda la zona metropolitana, todo en una pésima condicion para recibir visitas en escalas de mundial. Una pena mi Nuevo León.",7,2026-06-05T18:13:42Z,3,NEG,0.9864,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@el-galletudote,En Nuevo León queremos juicio político para Samuel García y toda su familia 😡,26,2026-06-05T19:43:45Z,0,NEG,0.4475,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@josepena4029,Y dicen que se quieren independizar !!se les esta cayendo a pedazos su rancho !!saludos desde la poderosa CDMX!!,5,2026-06-05T20:54:09Z,3,NEG,0.8923,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@aldomota1105,La cancioncita 😅. El intro del YouTube naranja 🍊,1,2026-06-05T22:59:15Z,0,NEU,0.7188,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@victorhugocarrolongines9409,"Es fútbol, no política",3,2026-06-05T20:21:20Z,2,NEU,0.6779,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@petersernaosorio,Tanto dinero presumen y no pueden hacer lo minimo,23,2026-06-05T18:05:21Z,1,NEG,0.9271,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@JoséJuan-t5l,Tanto que se sienten de primer mundo piporros botas miadas pal que no entienda asi les deciamos en lo90 los traileros a la gente de nvo leon,5,2026-06-05T18:18:00Z,2,NEG,0.8677,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@aniballabina8880,Hay samuelito,11,2026-06-05T18:09:47Z,0,POS,0.627,Positivo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@JorgepatricioRamoscastro,ese mequetrefe de gobernadete valió chetos,1,2026-06-05T22:05:26Z,0,NEG,0.9487,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@SilvanoArevalo-oj1ot,Ojalá que el fútbol desaparezca un día para que todo mundo agarre la vida más seria,1,2026-06-06T14:41:03Z,0,NEU,0.6694,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@juancarlospadillamonroy2579,"Esos regios dejen de sentirse tan  importantes y ojalá con éso entiendan y sean un poco humildes y menos creídos,a y su gobernador de risa loca,no sirve, reflexionen",6,2026-06-05T18:38:40Z,4,NEG,0.9557,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@BernardoGarcia-ir8dp,Y dice que es un estado con gran infraestructura?😂 Pa llorar!😂,5,2026-06-05T18:33:21Z,0,NEG,0.9,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@gerardomoreno9628,Aparte olía a miados el estadio 😅,3,2026-06-05T19:14:14Z,0,NEG,0.7652,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@rosaliaperez5414,Que vergüenza.,6,2026-06-05T18:52:29Z,0,NEG,0.8656,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@ricardomartinezrocha6407,Jjajajjajajjaja😅😅😅Seles dijo con tiempo ⏲️ como todo mexicano asta el último,1,2026-06-05T23:40:29Z,0,NEU,0.6202,Neutral
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@rubengonzalez5155,Eso es porque son un equipo chiquito y con poca afición exigente.,6,2026-06-05T18:16:23Z,1,NEG,0.9683,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@dulcereynolds7664,Y la fiscalia  cuando va por Samuel  Garcia,1,2026-06-07T15:17:55Z,0,NEG,0.6086,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@valentincervantes1518,Japón Ejemplo de Orden y disciplina  en todos sus planes. . trabajos  Etc .,1,2026-06-06T04:51:46Z,0,POS,0.81,Positivo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@amigodetodos5560,..al fin regios... corruptos y racistas..💩💩💩💩,5,2026-06-05T19:53:09Z,1,NEG,0.924,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@lopezlopezjosemariano4709,"No importa quien gobierne, lo mismo en Ciudad de México, las obras se debieron entregar hace 5 días y nada.<br>Entre marchas, suspensiones de servicio de transporte y el trafico es difícil moverse en la ciudad",1,2026-06-05T18:27:29Z,1,NEG,0.9727,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@rosanellydelbosque9243,"Que Vergüenza, tanto tiempo y no preparo Nada para recibir a las visitas internacionales.",1,2026-06-05T20:17:05Z,0,NEG,0.9645,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@juanmanuelromeroramos2905,"se dicen la ciudad mas rica de América latina,  si sera verdad o viven de puros sueños en su imaginación, con una ciudad con mala infraestructura",1,2026-06-05T22:23:35Z,0,NEG,0.9378,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@veronicagonzalez3887,¡Ouch! 😮,1,2026-06-05T20:46:53Z,0,NEG,0.4134,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@eduardopadilla2777,"😂😂😂 Samuel 😂😂😂😂el CARLOS II EL HECHIZADO 😂😂😂😂lleva 9proyectos cancelados o suspendidos,metro monorriel tesla hospital río vivo Nvidia etcétera 😂😂😂😂😂la presidencia municipal para las chinelas 😂😂😂😂😂😂",1,2026-06-06T04:23:52Z,1,NEG,0.8904,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@fidelponce7665,Disfruten lo votado con su gober. Preciso 😂😂😂😂,1,2026-06-06T23:53:15Z,0,POS,0.7378,Positivo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@AlbariReyes,Samuel garcia se rroba todo el presupuesto,1,2026-06-05T22:06:55Z,0,NEG,0.9371,Negativo
lGpgA1HbuG0,¡JAPÓN HUMILLA A SAMUEL GARCÍA!,@jorgepena3095,"Chale con lo de Japón en Monterrey. <br>Espérense al cochinero de la CDMX ajolotizada 😅 Desde el aeropuerto hasta las marchas y bloqueos, o granaderos dispersando manifestantes. <br>Y como cereza del pastel: El zócalo sitiado como si fuera Troya.",2,2026-06-05T21:13:11Z,2,NEG,0.9725,Negativo
